City,Mode,MonthBeginning,DayType,RouteID,RouteName,AverageDailyRidership,Source
Philadelphia,Bus,2019-01-01,All,48,48,7400,APC
Philadelphia,Bus,2019-01-01,All,50,50,1979,APC
Philadelphia,Bus,2019-01-01,All,52,52,13816,APC
Philadelphia,Bus,2019-01-01,All,53,53,2708,APC
Philadelphia,Bus,2019-01-01,All,54,54,6933,APC
Philadelphia,Bus,2019-01-01,All,55,55,4898,APC
Philadelphia,Bus,2019-01-01,All,56,56,10966,APC
Philadelphia,Bus,2019-01-01,All,57,57,9642,APC
Philadelphia,Bus,2019-01-01,All,58,58,7566,APC
Philadelphia,Bus,2019-01-01,All,59,59,4384,APC
Philadelphia,Bus,2019-01-01,All,60,60,10891,APC
Philadelphia,Bus,2019-01-01,All,61,61,3832,APC
Philadelphia,Bus,2019-01-01,All,62,62,231,APC
Philadelphia,Bus,2019-01-01,All,64,64,5344,APC
Philadelphia,Bus,2019-01-01,All,65,65,7073,APC
Philadelphia,Bus,2019-01-01,All,66,66,9500,APC
Philadelphia,Bus,2019-01-01,All,67,67,4681,APC
Philadelphia,Bus,2019-01-01,All,68,68,1872,APC
Philadelphia,Bus,2019-01-01,All,70,70,7808,APC
Philadelphia,Bus,2019-01-01,All,73,73,2569,APC
Philadelphia,Bus,2019-01-01,All,75,75,2969,APC
Philadelphia,Bus,2019-01-01,All,77,77,807,APC
Philadelphia,Bus,2019-01-01,All,78,78,53,APC
Philadelphia,Bus,2019-01-01,All,79,79,5752,APC
Philadelphia,Bus,2019-01-01,All,80,80,227,APC
Philadelphia,Bus,2019-01-01,All,84,84,3454,APC
Philadelphia,Bus,2019-01-01,All,88,88,2225,APC
Philadelphia,Bus,2019-01-01,All,89,89,1860,APC
Philadelphia,Bus,2019-01-01,All,90,90,497,APC
Philadelphia,Bus,2019-01-01,All,92,92,384,APC
Philadelphia,Bus,2019-01-01,All,93,93,1349,APC
Philadelphia,Bus,2019-01-01,All,94,94,579,APC
Philadelphia,Bus,2019-01-01,All,95,95,617,APC
Philadelphia,Bus,2019-01-01,All,96,96,1477,APC
Philadelphia,Bus,2019-01-01,All,97,97,787,APC
Philadelphia,Bus,2019-01-01,All,98,98,1145,APC
Philadelphia,Bus,2019-01-01,All,99,99,1497,APC
Philadelphia,Bus,2019-01-01,All,D1,D1,4180,Traffic
Philadelphia,Bus,2019-01-01,All,D2,D2,4235,Traffic
Philadelphia,Bus,2019-01-01,All,103,103,1185,APC
Philadelphia,Bus,2019-01-01,All,104,104,2814,APC
Philadelphia,Bus,2019-01-01,All,105,105,1111,APC
Philadelphia,Bus,2019-01-01,All,106,106,1191,APC
Philadelphia,Bus,2019-01-01,All,107,107,974,APC
Philadelphia,Bus,2019-01-01,All,108,108,4295,APC
Philadelphia,Bus,2019-01-01,All,109,109,4257,APC
Philadelphia,Bus,2019-01-01,All,110,110,1808,APC
Philadelphia,Bus,2019-01-01,All,111,111,1498,APC
Philadelphia,Bus,2019-01-01,All,112,112,861,APC
Philadelphia,Bus,2019-01-01,All,113,113,6552,APC
Philadelphia,Bus,2019-01-01,All,114,114,1709,APC
Philadelphia,Bus,2019-01-01,All,115,115,1100,APC
Philadelphia,Bus,2019-01-01,All,117,117,1930,APC
Philadelphia,Bus,2019-01-01,All,118,118,462,APC
Philadelphia,Bus,2019-01-01,All,119,119,681,APC
Philadelphia,Bus,2019-01-01,All,120,120,477,APC
Philadelphia,Bus,2019-01-01,All,123,123,952,APC
Philadelphia,Bus,2019-01-01,All,124,124,1918,APC
Philadelphia,Bus,2019-01-01,All,125,125,2068,APC
Philadelphia,Bus,2019-01-01,All,126,126,444,APC
Philadelphia,Bus,2019-01-01,All,127,127,343,APC
Philadelphia,Bus,2019-01-01,All,128,128,401,APC
Philadelphia,Bus,2019-01-01,All,129,129,947,APC
Philadelphia,Bus,2019-01-01,All,130,130,630,APC
Philadelphia,Bus,2019-01-01,All,131,131,731,APC
Philadelphia,Bus,2019-01-01,All,132,132,395,APC
Philadelphia,Bus,2019-01-01,All,133,133,98,APC
Philadelphia,Bus,2019-01-01,All,139,139,461,APC
Philadelphia,Bus,2019-01-01,All,150,150,53,APC
Philadelphia,Bus,2019-01-01,All,201,201,190,APC
Philadelphia,Bus,2019-01-01,All,204,204,186,APC
Philadelphia,Bus,2019-01-01,All,205,205,67,APC
Philadelphia,Bus,2019-01-01,All,206,206,143,APC
Philadelphia,Bus,2019-01-01,All,310,310,349,APC
Philadelphia,Bus,2019-01-01,All,311,311,187,APC
Philadelphia,Bus,2019-01-01,All,47M,47M,748,APC
Philadelphia,Bus,2019-01-01,All,BLVDDIR,BLVDDIR,2846,APC
Philadelphia,Bus,2019-01-01,All,B1 OWL,B1 OWL,1602,APC
Philadelphia,Bus,2019-01-01,All,63,63,16109,APC
Philadelphia,Bus,2019-01-01,All,71,71,4916,APC
Philadelphia,Bus,2019-01-01,All,41,41,2579,APC
Philadelphia,Bus,2019-01-01,All,K,K,8587,APC
Philadelphia,Bus,2019-01-01,All,51,51,6904,APC
Philadelphia,Bus,2019-01-01,All,LUCYGO,LUCYGO,1621,APC
Philadelphia,Bus,2019-01-01,All,LUCYGR,LUCYGR,1097,APC
Philadelphia,Bus,2019-01-01,All,L1 OWL,L1 OWL,1987,APC
Philadelphia,Bus,2019-01-01,All,82,82,9496,APC
Philadelphia,Bus,2019-01-01,All,81,81,5631,APC
Philadelphia,Bus,2019-02-01,All,1,1,2522,APC
Philadelphia,Bus,2019-02-01,All,2,2,5414,APC
Philadelphia,Bus,2019-02-01,All,3,3,8554,APC
Philadelphia,Bus,2019-02-01,All,4,4,5985,APC
Philadelphia,Bus,2019-02-01,All,5,5,3641,APC
Philadelphia,Bus,2019-02-01,All,6,6,5897,APC
Philadelphia,Bus,2019-02-01,All,7,7,5021,APC
Philadelphia,Bus,2019-02-01,All,8,8,2712,APC
Philadelphia,Bus,2019-02-01,All,9,9,4246,APC
Philadelphia,Bus,2019-02-01,All,T1,T1,10422,Traffic
Philadelphia,Bus,2019-02-01,All,T4,T4,13881,APC
Philadelphia,Bus,2019-02-01,All,12,12,2494,APC
Philadelphia,Bus,2019-02-01,All,T3,T3,12429,APC
Philadelphia,Bus,2019-02-01,All,14,14,6490,APC
Philadelphia,Bus,2019-02-01,All,G1,G1,10194,Traffic
Philadelphia,Bus,2019-02-01,All,16,16,7203,APC
Philadelphia,Bus,2019-02-01,All,17,17,8993,APC
Philadelphia,Bus,2019-02-01,All,18,18,13584,APC
Philadelphia,Bus,2019-02-01,All,19,19,1479,APC
Philadelphia,Bus,2019-02-01,All,20,20,4689,APC
Philadelphia,Bus,2019-02-01,All,21,21,10001,APC
Philadelphia,Bus,2019-02-01,All,22,22,4241,APC
Philadelphia,Bus,2019-02-01,All,23,23,13899,APC
Philadelphia,Bus,2019-02-01,All,24,24,2162,APC
Philadelphia,Bus,2019-02-01,All,25,25,3928,APC
Philadelphia,Bus,2019-02-01,All,26,26,10569,APC
Philadelphia,Bus,2019-02-01,All,27,27,3881,APC
Philadelphia,Bus,2019-02-01,All,28,28,1845,APC
Philadelphia,Bus,2019-02-01,All,29,29,4937,APC
Philadelphia,Bus,2019-02-01,All,30,30,1156,APC
Philadelphia,Bus,2019-02-01,All,31,31,4697,APC
Philadelphia,Bus,2019-02-01,All,32,32,4894,APC
Philadelphia,Bus,2019-02-01,All,33,33,10850,APC
Philadelphia,Bus,2019-02-01,All,T2,T2,12235,APC
Philadelphia,Bus,2019-02-01,All,35,35,128,APC
Philadelphia,Bus,2019-02-01,All,T5,T5,15211,APC
Philadelphia,Bus,2019-02-01,All,37,37,3202,APC
Philadelphia,Bus,2019-02-01,All,38,38,2590,APC
Philadelphia,Bus,2019-02-01,All,39,39,2273,APC
Philadelphia,Bus,2019-02-01,All,40,40,6933,APC
Philadelphia,Bus,2019-02-01,All,42,42,9173,APC
Philadelphia,Bus,2019-02-01,All,43,43,3189,APC
Philadelphia,Bus,2019-02-01,All,44,44,3083,APC
Philadelphia,Bus,2019-02-01,All,45,45,6249,APC
Philadelphia,Bus,2019-02-01,All,46,46,5625,APC
Philadelphia,Bus,2019-02-01,All,47,47,15265,APC
Philadelphia,Bus,2019-02-01,All,48,48,7414,APC
Philadelphia,Bus,2019-02-01,All,50,50,1997,APC
Philadelphia,Bus,2019-02-01,All,52,52,13877,APC
Philadelphia,Bus,2019-02-01,All,53,53,2807,APC
Philadelphia,Bus,2019-02-01,All,54,54,6985,APC
Philadelphia,Bus,2019-02-01,All,55,55,4660,APC
Philadelphia,Bus,2019-02-01,All,56,56,11029,APC
Philadelphia,Bus,2019-02-01,All,57,57,9848,APC
Philadelphia,Bus,2019-02-01,All,58,58,7171,APC
Philadelphia,Bus,2019-02-01,All,59,59,4215,APC
Philadelphia,Bus,2019-02-01,All,60,60,11159,APC
Philadelphia,Bus,2019-02-01,All,61,61,3960,APC
Philadelphia,Bus,2019-02-01,All,62,62,196,APC
Philadelphia,Bus,2019-02-01,All,64,64,5370,APC
Philadelphia,Bus,2019-02-01,All,65,65,7416,APC
Philadelphia,Bus,2019-02-01,All,66,66,9642,APC
Philadelphia,Bus,2019-02-01,All,67,67,4644,APC
Philadelphia,Bus,2019-02-01,All,68,68,1704,APC
Philadelphia,Bus,2019-02-01,All,70,70,7918,APC
Philadelphia,Bus,2019-02-01,All,73,73,2573,APC
Philadelphia,Bus,2019-02-01,All,75,75,2955,APC
Philadelphia,Bus,2019-02-01,All,77,77,783,APC
Philadelphia,Bus,2019-02-01,All,78,78,100,APC
Philadelphia,Bus,2019-02-01,All,79,79,5752,APC
Philadelphia,Bus,2019-02-01,All,80,80,190,APC
Philadelphia,Bus,2019-02-01,All,84,84,3516,APC
Philadelphia,Bus,2019-02-01,All,88,88,2207,APC
Philadelphia,Bus,2019-02-01,All,89,89,1435,APC
Philadelphia,Bus,2019-02-01,All,90,90,497,APC
Philadelphia,Bus,2019-02-01,All,92,92,384,APC
Philadelphia,Bus,2019-02-01,All,93,93,1349,APC
Philadelphia,Bus,2019-02-01,All,94,94,579,APC
Philadelphia,Bus,2019-02-01,All,95,95,617,APC
Philadelphia,Bus,2019-02-01,All,96,96,1477,APC
Philadelphia,Bus,2019-02-01,All,97,97,787,APC
Philadelphia,Bus,2019-02-01,All,98,98,1145,APC
Philadelphia,Bus,2019-02-01,All,99,99,1497,APC
Philadelphia,Bus,2019-02-01,All,D1,D1,4180,Traffic
Philadelphia,Bus,2019-02-01,All,D2,D2,4235,Traffic
Philadelphia,Bus,2019-02-01,All,103,103,1185,APC
Philadelphia,Bus,2019-02-01,All,104,104,2814,APC
Philadelphia,Bus,2019-02-01,All,105,105,1111,APC
Philadelphia,Bus,2019-02-01,All,106,106,1191,APC
Philadelphia,Bus,2019-02-01,All,107,107,974,APC
Philadelphia,Bus,2019-02-01,All,108,108,4295,APC
Philadelphia,Bus,2019-02-01,All,109,109,4257,APC
Philadelphia,Bus,2019-02-01,All,110,110,1808,APC
Philadelphia,Bus,2019-02-01,All,111,111,1498,APC
Philadelphia,Bus,2019-02-01,All,112,112,861,APC
Philadelphia,Bus,2019-02-01,All,113,113,6552,APC
Philadelphia,Bus,2019-02-01,All,114,114,1709,APC
Philadelphia,Bus,2019-02-01,All,115,115,1100,APC
Philadelphia,Bus,2019-02-01,All,117,117,1930,APC
Philadelphia,Bus,2019-02-01,All,118,118,462,APC
Philadelphia,Bus,2019-02-01,All,119,119,681,APC
Philadelphia,Bus,2019-02-01,All,120,120,477,APC
Philadelphia,Bus,2019-02-01,All,123,123,952,APC
Philadelphia,Bus,2019-02-01,All,124,124,1918,APC
Philadelphia,Bus,2019-02-01,All,125,125,2068,APC
Philadelphia,Bus,2019-02-01,All,126,126,444,APC
Philadelphia,Bus,2019-02-01,All,127,127,343,APC
Philadelphia,Bus,2019-02-01,All,128,128,401,APC
Philadelphia,Bus,2019-02-01,All,129,129,947,APC
Philadelphia,Bus,2019-02-01,All,130,130,630,APC
Philadelphia,Bus,2019-02-01,All,131,131,731,APC
Philadelphia,Bus,2019-02-01,All,132,132,395,APC
Philadelphia,Bus,2019-02-01,All,133,133,98,APC
Philadelphia,Bus,2019-02-01,All,139,139,461,APC
Philadelphia,Bus,2019-02-01,All,150,150,53,APC
Philadelphia,Bus,2019-02-01,All,201,201,190,APC
Philadelphia,Bus,2019-02-01,All,204,204,190,APC
Philadelphia,Bus,2019-02-01,All,205,205,63,APC
Philadelphia,Bus,2019-02-01,All,206,206,143,APC
Philadelphia,Bus,2019-02-01,All,310,310,279,APC
Philadelphia,Bus,2019-02-01,All,311,311,155,APC
Philadelphia,Bus,2019-02-01,All,47M,47M,716,APC
Philadelphia,Bus,2019-02-01,All,BLVDDIR,BLVDDIR,3009,APC
Philadelphia,Bus,2019-02-01,All,B1 OWL,B1 OWL,1602,APC
Philadelphia,Bus,2019-02-01,All,63,63,16543,APC
Philadelphia,Bus,2019-02-01,All,71,71,5188,APC
Philadelphia,Bus,2019-02-01,All,41,41,2486,APC
Philadelphia,Bus,2019-02-01,All,K,K,8386,APC
Philadelphia,Bus,2019-02-01,All,51,51,6875,APC
Philadelphia,Bus,2019-02-01,All,LUCYGO,LUCYGO,1644,APC
Philadelphia,Bus,2019-02-01,All,LUCYGR,LUCYGR,1084,APC
Philadelphia,Bus,2019-02-01,All,L1 OWL,L1 OWL,1987,APC
Philadelphia,Bus,2019-02-01,All,82,82,9691,APC
Philadelphia,Bus,2019-02-01,All,81,81,5360,APC
Philadelphia,Bus,2019-03-01,All,1,1,2644,APC
Philadelphia,Bus,2019-03-01,All,2,2,5407,APC
Philadelphia,Bus,2019-03-01,All,3,3,8775,APC
Philadelphia,Bus,2019-03-01,All,4,4,7113,APC
Philadelphia,Bus,2019-03-01,All,5,5,3740,APC
Philadelphia,Bus,2019-03-01,All,6,6,5991,APC
Philadelphia,Bus,2019-03-01,All,7,7,4937,APC
Philadelphia,Bus,2019-03-01,All,8,8,2769,APC
Philadelphia,Bus,2019-03-01,All,9,9,4554,APC
Philadelphia,Bus,2019-03-01,All,T1,T1,10422,Traffic
Philadelphia,Bus,2019-03-01,All,T4,T4,14361,APC
Philadelphia,Bus,2019-03-01,All,12,12,2546,APC
Philadelphia,Bus,2019-03-01,All,T3,T3,12296,APC
Philadelphia,Bus,2019-03-01,All,14,14,6164,APC
Philadelphia,Bus,2019-03-01,All,G1,G1,10194,Traffic
Philadelphia,Bus,2019-03-01,All,16,16,7280,APC
Philadelphia,Bus,2019-03-01,All,17,17,9493,APC
Philadelphia,Bus,2019-03-01,All,18,18,13589,APC
Philadelphia,Bus,2019-03-01,All,19,19,1439,APC
Philadelphia,Bus,2019-03-01,All,20,20,4964,APC
Philadelphia,Bus,2019-03-01,All,21,21,9540,APC
Philadelphia,Bus,2019-03-01,All,22,22,4083,APC
Philadelphia,Bus,2019-03-01,All,23,23,13661,APC
Philadelphia,Bus,2019-03-01,All,24,24,2277,APC
Philadelphia,Bus,2019-03-01,All,25,25,4173,APC
Philadelphia,Bus,2019-03-01,All,26,26,10597,APC
Philadelphia,Bus,2019-03-01,All,27,27,4340,APC
Philadelphia,Bus,2019-03-01,All,28,28,1889,APC
Philadelphia,Bus,2019-03-01,All,29,29,4603,APC
Philadelphia,Bus,2019-03-01,All,30,30,1196,APC
Philadelphia,Bus,2019-03-01,All,31,31,4572,APC
Philadelphia,Bus,2019-03-01,All,32,32,4493,APC
Philadelphia,Bus,2019-03-01,All,33,33,10953,APC
Philadelphia,Bus,2019-03-01,All,T2,T2,12348,APC
Philadelphia,Bus,2019-03-01,All,35,35,134,APC
Philadelphia,Bus,2019-03-01,All,T5,T5,14397,APC
Philadelphia,Bus,2019-03-01,All,37,37,3286,APC
Philadelphia,Bus,2019-03-01,All,38,38,2631,APC
Philadelphia,Bus,2019-03-01,All,39,39,2369,APC
Philadelphia,Bus,2019-03-01,All,40,40,7152,APC
Philadelphia,Bus,2019-03-01,All,42,42,9029,APC
Philadelphia,Bus,2019-03-01,All,43,43,3387,APC
Philadelphia,Bus,2019-03-01,All,44,44,3322,APC
Philadelphia,Bus,2019-03-01,All,45,45,6172,APC
Philadelphia,Bus,2019-03-01,All,46,46,5576,APC
Philadelphia,Bus,2019-03-01,All,47,47,18778,APC
Philadelphia,Bus,2019-03-01,All,48,48,7341,APC
Philadelphia,Bus,2019-03-01,All,49,49,1831,APC
Philadelphia,Bus,2019-03-01,All,50,50,1921,APC
Philadelphia,Bus,2019-03-01,All,52,52,14343,APC
Philadelphia,Bus,2019-03-01,All,53,53,2796,APC
Philadelphia,Bus,2019-03-01,All,54,54,7061,APC
Philadelphia,Bus,2019-03-01,All,55,55,4638,APC
Philadelphia,Bus,2019-03-01,All,56,56,12580,APC
Philadelphia,Bus,2019-03-01,All,57,57,10652,APC
Philadelphia,Bus,2019-03-01,All,58,58,8820,APC
Philadelphia,Bus,2019-03-01,All,59,59,4973,APC
Philadelphia,Bus,2019-03-01,All,60,60,10951,APC
Philadelphia,Bus,2019-03-01,All,61,61,3996,APC
Philadelphia,Bus,2019-03-01,All,62,62,244,APC
Philadelphia,Bus,2019-03-01,All,64,64,5572,APC
Philadelphia,Bus,2019-03-01,All,65,65,7845,APC
Philadelphia,Bus,2019-03-01,All,66,66,10808,APC
Philadelphia,Bus,2019-03-01,All,67,67,4728,APC
Philadelphia,Bus,2019-03-01,All,68,68,1742,APC
Philadelphia,Bus,2019-03-01,All,70,70,8420,APC
Philadelphia,Bus,2019-03-01,All,73,73,2548,APC
Philadelphia,Bus,2019-03-01,All,75,75,3032,APC
Philadelphia,Bus,2019-03-01,All,77,77,733,APC
Philadelphia,Bus,2019-03-01,All,78,78,94,APC
Philadelphia,Bus,2019-03-01,All,79,79,5676,APC
Philadelphia,Bus,2019-03-01,All,80,80,221,APC
Philadelphia,Bus,2019-03-01,All,84,84,3469,APC
Philadelphia,Bus,2019-03-01,All,88,88,2249,APC
Philadelphia,Bus,2019-03-01,All,89,89,1825,APC
Philadelphia,Bus,2019-03-01,All,90,90,398,APC
Philadelphia,Bus,2019-03-01,All,92,92,320,APC
Philadelphia,Bus,2019-03-01,All,93,93,1205,APC
Philadelphia,Bus,2019-03-01,All,94,94,485,APC
Philadelphia,Bus,2019-03-01,All,95,95,516,APC
Philadelphia,Bus,2019-03-01,All,96,96,1240,APC
Philadelphia,Bus,2019-03-01,All,97,97,572,APC
Philadelphia,Bus,2019-03-01,All,98,98,897,APC
Philadelphia,Bus,2019-03-01,All,99,99,1217,APC
Philadelphia,Bus,2019-03-01,All,D1,D1,4180,Traffic
Philadelphia,Bus,2019-03-01,All,D2,D2,4235,Traffic
Philadelphia,Bus,2019-03-01,All,103,103,1304,APC
Philadelphia,Bus,2019-03-01,All,104,104,3002,APC
Philadelphia,Bus,2019-03-01,All,105,105,1079,APC
Philadelphia,Bus,2019-03-01,All,106,106,1182,APC
Philadelphia,Bus,2019-03-01,All,107,107,1015,APC
Philadelphia,Bus,2019-03-01,All,108,108,5059,APC
Philadelphia,Bus,2019-03-01,All,109,109,4305,APC
Philadelphia,Bus,2019-03-01,All,110,110,1779,APC
Philadelphia,Bus,2019-03-01,All,111,111,1443,APC
Philadelphia,Bus,2019-03-01,All,112,112,1031,APC
Philadelphia,Bus,2019-03-01,All,113,113,6552,APC
Philadelphia,Bus,2019-03-01,All,114,114,1838,APC
Philadelphia,Bus,2019-03-01,All,115,115,1132,APC
Philadelphia,Bus,2019-03-01,All,117,117,1886,APC
Philadelphia,Bus,2019-03-01,All,118,118,519,APC
Philadelphia,Bus,2019-03-01,All,119,119,719,APC
Philadelphia,Bus,2019-03-01,All,120,120,478,APC
Philadelphia,Bus,2019-03-01,All,123,123,862,APC
Philadelphia,Bus,2019-03-01,All,124,124,1712,APC
Philadelphia,Bus,2019-03-01,All,125,125,2082,APC
Philadelphia,Bus,2019-03-01,All,126,126,610,APC
Philadelphia,Bus,2019-03-01,All,127,127,298,APC
Philadelphia,Bus,2019-03-01,All,128,128,354,APC
Philadelphia,Bus,2019-03-01,All,129,129,843,APC
Philadelphia,Bus,2019-03-01,All,130,130,537,APC
Philadelphia,Bus,2019-03-01,All,131,131,639,APC
Philadelphia,Bus,2019-03-01,All,132,132,355,APC
Philadelphia,Bus,2019-03-01,All,133,133,93,APC
Philadelphia,Bus,2019-03-01,All,139,139,364,APC
Philadelphia,Bus,2019-03-01,All,150,150,22,APC
Philadelphia,Bus,2019-03-01,All,201,201,189,APC
Philadelphia,Bus,2019-03-01,All,204,204,207,APC
Philadelphia,Bus,2019-03-01,All,205,205,69,APC
Philadelphia,Bus,2019-03-01,All,206,206,124,APC
Philadelphia,Bus,2019-03-01,All,310,310,325,APC
Philadelphia,Bus,2019-03-01,All,311,311,178,APC
Philadelphia,Bus,2019-03-01,All,47M,47M,896,APC
Philadelphia,Bus,2019-03-01,All,BLVDDIR,BLVDDIR,3095,APC
Philadelphia,Bus,2019-03-01,All,B1 OWL,B1 OWL,1601,APC
Philadelphia,Bus,2019-03-01,All,63,63,16085,APC
Philadelphia,Bus,2019-03-01,All,71,71,5005,APC
Philadelphia,Bus,2019-03-01,All,41,41,2620,APC
Philadelphia,Bus,2019-03-01,All,K,K,8733,APC
Philadelphia,Bus,2019-03-01,All,51,51,7360,APC
Philadelphia,Bus,2019-03-01,All,LUCYGO,LUCYGO,1725,APC
Philadelphia,Bus,2019-03-01,All,LUCYGR,LUCYGR,1145,APC
Philadelphia,Bus,2019-03-01,All,L1 OWL,L1 OWL,2102,APC
Philadelphia,Bus,2019-03-01,All,82,82,9764,APC
Philadelphia,Bus,2019-03-01,All,81,81,5406,APC
Philadelphia,Bus,2019-04-01,All,1,1,2765,APC
Philadelphia,Bus,2019-04-01,All,2,2,5555,APC
Philadelphia,Bus,2019-04-01,All,3,3,8554,APC
Philadelphia,Bus,2019-04-01,All,4,4,7133,APC
Philadelphia,Bus,2019-04-01,All,5,5,3769,APC
Philadelphia,Bus,2019-04-01,All,6,6,5570,APC
Philadelphia,Bus,2019-04-01,All,7,7,4947,APC
Philadelphia,Bus,2019-04-01,All,8,8,2546,APC
Philadelphia,Bus,2019-04-01,All,9,9,4793,APC
Philadelphia,Bus,2019-04-01,All,T1,T1,10422,Traffic
Philadelphia,Bus,2019-04-01,All,T4,T4,13693,APC
Philadelphia,Bus,2019-04-01,All,12,12,2483,APC
Philadelphia,Bus,2019-04-01,All,T3,T3,14038,APC
Philadelphia,Bus,2019-04-01,All,14,14,5952,APC
Philadelphia,Bus,2019-04-01,All,G1,G1,10194,Traffic
Philadelphia,Bus,2019-04-01,All,16,16,6921,APC
Philadelphia,Bus,2019-04-01,All,17,17,8757,APC
Philadelphia,Bus,2019-04-01,All,18,18,13092,APC
Philadelphia,Bus,2019-04-01,All,19,19,1390,APC
Philadelphia,Bus,2019-04-01,All,20,20,5005,APC
Philadelphia,Bus,2019-04-01,All,21,21,10053,APC
Philadelphia,Bus,2019-04-01,All,22,22,4424,APC
Philadelphia,Bus,2019-04-01,All,23,23,15172,APC
Philadelphia,Bus,2019-04-01,All,24,24,2188,APC
Philadelphia,Bus,2019-04-01,All,25,25,4331,APC
Philadelphia,Bus,2019-04-01,All,26,26,9907,APC
Philadelphia,Bus,2019-04-01,All,27,27,4411,APC
Philadelphia,Bus,2019-04-01,All,28,28,1815,APC
Philadelphia,Bus,2019-04-01,All,29,29,5231,APC
Philadelphia,Bus,2019-04-01,All,30,30,1175,APC
Philadelphia,Bus,2019-04-01,All,31,31,4476,APC
Philadelphia,Bus,2019-04-01,All,32,32,4644,APC
Philadelphia,Bus,2019-04-01,All,33,33,10672,APC
Philadelphia,Bus,2019-04-01,All,T2,T2,12923,APC
Philadelphia,Bus,2019-04-01,All,35,35,139,APC
Philadelphia,Bus,2019-04-01,All,T5,T5,15179,APC
Philadelphia,Bus,2019-04-01,All,37,37,3331,APC
Philadelphia,Bus,2019-04-01,All,38,38,2747,APC
Philadelphia,Bus,2019-04-01,All,39,39,2636,APC
Philadelphia,Bus,2019-04-01,All,40,40,6981,APC
Philadelphia,Bus,2019-04-01,All,42,42,9071,APC
Philadelphia,Bus,2019-04-01,All,43,43,3558,APC
Philadelphia,Bus,2019-04-01,All,44,44,3429,APC
Philadelphia,Bus,2019-04-01,All,45,45,6168,APC
Philadelphia,Bus,2019-04-01,All,46,46,5531,APC
Philadelphia,Bus,2019-04-01,All,47,47,17484,APC
Philadelphia,Bus,2019-04-01,All,48,48,7129,APC
Philadelphia,Bus,2019-04-01,All,49,49,2182,APC
Philadelphia,Bus,2019-04-01,All,50,50,2047,APC
Philadelphia,Bus,2019-04-01,All,52,52,14185,APC
Philadelphia,Bus,2019-04-01,All,53,53,2302,APC
Philadelphia,Bus,2019-04-01,All,54,54,6707,APC
Philadelphia,Bus,2019-04-01,All,55,55,4659,APC
Philadelphia,Bus,2019-04-01,All,56,56,10855,APC
Philadelphia,Bus,2019-04-01,All,57,57,10917,APC
Philadelphia,Bus,2019-04-01,All,58,58,8127,APC
Philadelphia,Bus,2019-04-01,All,59,59,4928,APC
Philadelphia,Bus,2019-04-01,All,60,60,10563,APC
Philadelphia,Bus,2019-04-01,All,61,61,3699,APC
Philadelphia,Bus,2019-04-01,All,62,62,249,APC
Philadelphia,Bus,2019-04-01,All,64,64,5694,APC
Philadelphia,Bus,2019-04-01,All,65,65,7803,APC
Philadelphia,Bus,2019-04-01,All,66,66,10686,APC
Philadelphia,Bus,2019-04-01,All,67,67,4712,APC
Philadelphia,Bus,2019-04-01,All,68,68,1772,APC
Philadelphia,Bus,2019-04-01,All,70,70,8015,APC
Philadelphia,Bus,2019-04-01,All,73,73,2446,APC
Philadelphia,Bus,2019-04-01,All,75,75,3320,APC
Philadelphia,Bus,2019-04-01,All,77,77,828,APC
Philadelphia,Bus,2019-04-01,All,78,78,92,APC
Philadelphia,Bus,2019-04-01,All,79,79,5145,APC
Philadelphia,Bus,2019-04-01,All,80,80,210,APC
Philadelphia,Bus,2019-04-01,All,84,84,3457,APC
Philadelphia,Bus,2019-04-01,All,88,88,2213,APC
Philadelphia,Bus,2019-04-01,All,89,89,1799,APC
Philadelphia,Bus,2019-04-01,All,90,90,403,APC
Philadelphia,Bus,2019-04-01,All,92,92,320,APC
Philadelphia,Bus,2019-04-01,All,93,93,1269,APC
Philadelphia,Bus,2019-04-01,All,94,94,527,APC
Philadelphia,Bus,2019-04-01,All,95,95,509,APC
Philadelphia,Bus,2019-04-01,All,96,96,1351,APC
Philadelphia,Bus,2019-04-01,All,97,97,613,APC
Philadelphia,Bus,2019-04-01,All,98,98,909,APC
Philadelphia,Bus,2019-04-01,All,99,99,1245,APC
Philadelphia,Bus,2019-04-01,All,D1,D1,4180,Traffic
Philadelphia,Bus,2019-04-01,All,D2,D2,4235,Traffic
Philadelphia,Bus,2019-04-01,All,103,103,1310,APC
Philadelphia,Bus,2019-04-01,All,104,104,3056,APC
Philadelphia,Bus,2019-04-01,All,105,105,1135,APC
Philadelphia,Bus,2019-04-01,All,106,106,1236,APC
Philadelphia,Bus,2019-04-01,All,107,107,1006,APC
Philadelphia,Bus,2019-04-01,All,108,108,5070,APC
Philadelphia,Bus,2019-04-01,All,109,109,4346,APC
Philadelphia,Bus,2019-04-01,All,110,110,1851,APC
Philadelphia,Bus,2019-04-01,All,111,111,1465,APC
Philadelphia,Bus,2019-04-01,All,112,112,949,APC
Philadelphia,Bus,2019-04-01,All,113,113,6535,APC
Philadelphia,Bus,2019-04-01,All,114,114,1784,APC
Philadelphia,Bus,2019-04-01,All,115,115,1123,APC
Philadelphia,Bus,2019-04-01,All,117,117,1925,APC
Philadelphia,Bus,2019-04-01,All,118,118,511,APC
Philadelphia,Bus,2019-04-01,All,119,119,652,APC
Philadelphia,Bus,2019-04-01,All,120,120,538,APC
Philadelphia,Bus,2019-04-01,All,123,123,876,APC
