subject,city,avg_sunday_holiday_rides,month_beginning,routename,monthtotal,avg_weekday_rides,avg_saturday_rides,route
https://data.cityofchicago.org/resource/bynn-gwxy/row-3bug.xqyh-yjjf,Chicago,0.0,2001-01-01,Clarendon/LaSalle Express,57669,2621.3,0.0,135
https://data.cityofchicago.org/resource/bynn-gwxy/row-xtmb-uun4-24m5,Chicago,0.0,2001-01-01,U. of Chicago/Midway,6315,287.1,0.0,170
https://data.cityofchicago.org/resource/bynn-gwxy/row-ktbh~w7v7_rpyg,Chicago,1071.0,2001-01-01,West 103rd,93121,3704.9,1564.8,103
https://data.cityofchicago.org/resource/bynn-gwxy/row-gvqv.gvpb~c2ar,Chicago,13436.6,2001-04-01,Western,656261,24154.8,20457.0,49
https://data.cityofchicago.org/resource/bynn-gwxy/row-qz9t_5h72_28ss,Chicago,2423.6,2001-01-01,South Deering,147904,5629.5,2984.1,27
https://data.cityofchicago.org/resource/bynn-gwxy/row-dt3p_v2e3.ph4f,Chicago,939.9,2001-02-01,Higgins,40925,1705.2,765.6,88
https://data.cityofchicago.org/resource/bynn-gwxy/row-xfuf~2n6q-9stv,Chicago,0.0,2001-03-01,Wentworth,102721,4669.2,0.0,24
https://data.cityofchicago.org/resource/bynn-gwxy/row-jj74~zu7z_skc4,Chicago,7085.0,2001-03-01,Garfield,371515,13365.0,9828.9,55
https://data.cityofchicago.org/resource/bynn-gwxy/row-ymq7_4bbm-3zgq,Chicago,443.7,2001-03-01,Higgins,45048,1796.8,748.5,88
https://data.cityofchicago.org/resource/bynn-gwxy/row-56e4~tnnq.hkef,Chicago,1382.3,2001-01-01,Harlem,104289,3880.4,3002.1,90
https://data.cityofchicago.org/resource/bynn-gwxy/row-cisn-rxjq.2g37,Chicago,624.6,2001-04-01,Higgins,41849,1701.3,749.7,88
https://data.cityofchicago.org/resource/bynn-gwxy/row-4zyv~kmuq-6ggb,Chicago,1167.5,2001-01-01,Skokie,95096,3681.4,2066.7,97
https://data.cityofchicago.org/resource/bynn-gwxy/row-urz9-i9ri.xyq3,Chicago,0.0,2001-04-01,Westchester,13626,648.9,0.0,17
https://data.cityofchicago.org/resource/bynn-gwxy/row-xigz-4h3q~8vbg,Chicago,368.4,2001-01-01,United Center Express,6273,322.0,327.1,19
https://data.cityofchicago.org/resource/bynn-gwxy/row-x3rs~2trg~vzxx,Chicago,7385.9,2001-02-01,Fullerton,337853,13381.0,10172.3,74
https://data.cityofchicago.org/resource/bynn-gwxy/row-2cw5-nre8~nigs,Chicago,1535.4,2001-02-01,South Halsted,83212,3296.3,2786.2,8A
https://data.cityofchicago.org/resource/bynn-gwxy/row-wg3t~rtsw.tjzd,Chicago,2306.3,2001-02-01,Austin,197013,8550.5,4194.4,91
https://data.cityofchicago.org/resource/bynn-gwxy/row-t9df.2vj3-2tze,Chicago,1395.9,2001-04-01,Peterson,108687,4313.0,2783.4,84
https://data.cityofchicago.org/resource/bynn-gwxy/row-w6q7.ecww.fpbt,Chicago,3608.6,2001-03-01,Montrose,253905,9481.0,6177.6,78
https://data.cityofchicago.org/resource/bynn-gwxy/row-vimw.vseb-sk59,Chicago,2370.7,2001-04-01,51st,132776,4854.8,4742.8,51
https://data.cityofchicago.org/resource/bynn-gwxy/row-vpcn.xskj_mtrp,Chicago,2448.9,2001-03-01,Pullman/111th/115th,168202,6336.0,3802.9,111
https://data.cityofchicago.org/resource/bynn-gwxy/row-m6zy~q9yk-k3f3,Chicago,3991.8,2001-04-01,South Michigan,210454,7830.2,6515.1,34
https://data.cityofchicago.org/resource/bynn-gwxy/row-z22a_vyhx~ftqj,Chicago,2228.3,2001-04-01,Grand,169373,6767.4,4029.3,65
https://data.cityofchicago.org/resource/bynn-gwxy/row-peeq_azyq-csg8,Chicago,10662.2,2001-01-01,Cottage Grove,618796,22432.2,17994.0,4
https://data.cityofchicago.org/resource/bynn-gwxy/row-ryex_7scy-fccx,Chicago,7165.6,2001-01-01,Jackson Park Express,493926,18443.0,13088.2,6
https://data.cityofchicago.org/resource/bynn-gwxy/row-23ds.q8x2_jdh7,Chicago,0.0,2001-02-01,Jeffery Manor Express,23555,1177.7,0.0,100
https://data.cityofchicago.org/resource/bynn-gwxy/row-w4h4.5mg6_9bi4,Chicago,8251.7,2001-03-01,Chicago,565492,21182.7,13293.3,66
https://data.cityofchicago.org/resource/bynn-gwxy/row-iehj_y98w~t475,Chicago,1508.8,2001-02-01,South Pulaski,213739,9793.7,2957.6,53A
https://data.cityofchicago.org/resource/bynn-gwxy/row-zucg_t2yb_37dw,Chicago,0.0,2001-03-01,Harrison,126040,5729.1,0.0,7
https://data.cityofchicago.org/resource/bynn-gwxy/row-7eez_i3w2.tu6c,Chicago,6890.2,2001-04-01,Cicero,341724,12839.5,9410.9,54
https://data.cityofchicago.org/resource/bynn-gwxy/row-ydwe~5wvb_58j5,Chicago,7514.6,2001-04-01,Garfield,361091,13511.7,9943.0,55
https://data.cityofchicago.org/resource/bynn-gwxy/row-pw5w~2dfk.2iqj,Chicago,0.0,2001-03-01,Jeffery Express,209894,9540.6,0.0,14
https://data.cityofchicago.org/resource/bynn-gwxy/row-2juq~dbc2_j4eu,Chicago,0.0,2001-04-01,North Central,16390,767.4,68.5,85A
https://data.cityofchicago.org/resource/bynn-gwxy/row-dnhz-p7fe~zm78,Chicago,0.0,2001-03-01,Union/Wacker Express,33473,1521.5,0.0,121
https://data.cityofchicago.org/resource/bynn-gwxy/row-gct3~7u6m.vrfj,Chicago,534.1,2001-03-01,Museum of S & I,7010,0.0,974.8,10
https://data.cityofchicago.org/resource/bynn-gwxy/row-p7zx_2v8y.ed2t,Chicago,616.1,2001-01-01,Laramie,75668,3042.6,1412.8,57
https://data.cityofchicago.org/resource/bynn-gwxy/row-k4wg-hw2v~x6jq,Chicago,479.7,2001-04-01,East 103rd,49929,2142.9,632.6,106
https://data.cityofchicago.org/resource/bynn-gwxy/row-4wen_uf6g.iuiq,Chicago,3294.7,2001-03-01,74th-75th,200764,7320.5,5306.7,75
https://data.cityofchicago.org/resource/bynn-gwxy/row-4xhx_cnt9_cuqg,Chicago,16119.4,2001-03-01,Ashland,878433,31563.9,23909.9,9
https://data.cityofchicago.org/resource/bynn-gwxy/row-5648.7dp6-5ms5,Chicago,8184.0,2001-01-01,Madison,566683,21570.3,12804.3,20
https://data.cityofchicago.org/resource/bynn-gwxy/row-6tqp.725j-x36s,Chicago,5275.2,2001-01-01,Irving Park,319117,11837.8,8077.1,80
https://data.cityofchicago.org/resource/bynn-gwxy/row-np7w_sapt.m63u,Chicago,16494.1,2001-04-01,Ashland,834240,31136.2,24477.5,9
https://data.cityofchicago.org/resource/bynn-gwxy/row-7gsf_w2d7~xciz,Chicago,0.0,2001-02-01,69th-UPS Express,17365,852.6,78.0,169
https://data.cityofchicago.org/resource/bynn-gwxy/row-d97u~89ea.yxmu,Chicago,3119.0,2001-01-01,71st/South Shore,194863,7136.7,5565.3,71
https://data.cityofchicago.org/resource/bynn-gwxy/row-f829_pnpt.34qt,Chicago,317.1,2001-04-01,Cermak Express,3721,0.0,711.7,X21
https://data.cityofchicago.org/resource/bynn-gwxy/row-w5sa.6sww-4b6t,Chicago,2729.2,2001-03-01,Austin,225103,8666.0,4707.0,91
https://data.cityofchicago.org/resource/bynn-gwxy/row-quif.5d5z_tyse,Chicago,0.0,2001-03-01,South Damen,28902,1313.7,0.0,48
https://data.cityofchicago.org/resource/bynn-gwxy/row-hemt_74kj-nuyh,Chicago,470.3,2001-02-01,Museum of S & I,4416,0.0,633.7,10
https://data.cityofchicago.org/resource/bynn-gwxy/row-idji_3eur_6dtm,Chicago,4850.7,2001-01-01,Central,346996,13188.5,8148.9,85
https://data.cityofchicago.org/resource/bynn-gwxy/row-eypi~2bma-6dk2,Chicago,0.0,2001-01-01,Hyde Park Express,22001,1000.0,0.0,2
https://data.cityofchicago.org/resource/bynn-gwxy/row-98w9.92ja.guqm,Chicago,2650.5,2001-01-01,Jackson,255239,10129.2,4785.9,126
https://data.cityofchicago.org/resource/bynn-gwxy/row-ewet-y55v.wdty,Chicago,1455.0,2001-04-01,Harlem,99712,3804.7,3134.3,90
https://data.cityofchicago.org/resource/bynn-gwxy/row-urje~ijsn~6knr,Chicago,8687.4,2001-01-01,Broadway,436950,15360.0,13898.6,36
https://data.cityofchicago.org/resource/bynn-gwxy/row-2m7k-q9s7~raf8,Chicago,2243.2,2001-02-01,Addison,249850,11210.9,4164.6,152
https://data.cityofchicago.org/resource/bynn-gwxy/row-kni3~fiwe-det8,Chicago,0.0,2001-01-01,Water Tower Express,59197,2690.8,0.0,125
https://data.cityofchicago.org/resource/bynn-gwxy/row-sdxy~e3y4.q8ra,Chicago,0.0,2001-02-01,Mag Mile Express,13473,673.6,0.0,33
https://data.cityofchicago.org/resource/bynn-gwxy/row-49k6-xfbb~5df8,Chicago,6537.4,2001-03-01,Cicero,355619,12638.4,10284.9,54
https://data.cityofchicago.org/resource/bynn-gwxy/row-bz3f_hw65-hf5p,Chicago,0.0,2001-01-01,Sedgwick,55014,2500.6,0.0,37
https://data.cityofchicago.org/resource/bynn-gwxy/row-nxz5.p4g3.fchj,Chicago,6832.9,2001-03-01,67th-69th-71st,407048,14908.6,10345.6,67
https://data.cityofchicago.org/resource/bynn-gwxy/row-k8hf-a2e2_spkp,Chicago,0.0,2001-01-01,North Central,21550,952.5,148.7,85A
https://data.cityofchicago.org/resource/bynn-gwxy/row-5ms8~nv68.dy34,Chicago,0.0,2001-03-01,Mag Mile Express,17166,780.3,0.0,33
https://data.cityofchicago.org/resource/bynn-gwxy/row-2xyd-7aft~zupd,Chicago,684.9,2001-03-01,Laramie,80416,3156.4,1646.9,57
https://data.cityofchicago.org/resource/bynn-gwxy/row-jh5a.w5rp-uqeh,Chicago,1369.2,2001-03-01,Skokie,98343,3701.9,2284.9,97
https://data.cityofchicago.org/resource/bynn-gwxy/row-hevk_st9r_e7sg,Chicago,441.1,2001-04-01,Museum of S & I,5913,0.0,926.8,10
https://data.cityofchicago.org/resource/bynn-gwxy/row-ygeg-jacz_pxvm,Chicago,0.0,2001-04-01,Archer/Harlem,31844,1396.1,631.2,62H
https://data.cityofchicago.org/resource/bynn-gwxy/row-cbh6-2hsg-8etg,Chicago,0.0,2001-03-01,U. of Chicago/Midway,5233,237.9,0.0,170
https://data.cityofchicago.org/resource/bynn-gwxy/row-tctd.6bmk~i4py,Chicago,5968.0,2001-01-01,Fullerton,351804,12842.3,9858.6,74
https://data.cityofchicago.org/resource/bynn-gwxy/row-d6u2_5qch_if7c,Chicago,0.0,2001-01-01,Outer Drive Express,215649,8812.6,5443.1,147
https://data.cityofchicago.org/resource/bynn-gwxy/row-g7wz.tdr3_apmw,Chicago,0.0,2001-02-01,Illinois Center/Union Express,15536,776.8,0.0,123
https://data.cityofchicago.org/resource/bynn-gwxy/row-srw3_v8ui-4uf9,Chicago,11761.6,2001-03-01,Cottage Grove,682721,24463.9,19493.7,4
https://data.cityofchicago.org/resource/bynn-gwxy/row-8iry.sa9a_3pee,Chicago,0.0,2001-03-01,Western Express,132360,6016.4,0.0,X49
https://data.cityofchicago.org/resource/bynn-gwxy/row-gfu4-x77y~irxi,Chicago,3854.1,2001-02-01,47th,213107,8636.0,6242.4,47
https://data.cityofchicago.org/resource/bynn-gwxy/row-6u4q~hspu.zuik,Chicago,0.0,2001-04-01,Narragansett/Ridgeland,34288,1632.8,0.0,86
https://data.cityofchicago.org/resource/bynn-gwxy/row-qxau.qaju_adyk,Chicago,268.9,2001-01-01,Central/Ridge,31865,1275.3,615.9,201
https://data.cityofchicago.org/resource/bynn-gwxy/row-wfjv~g2y7_8ch9,Chicago,2348.6,2001-02-01,51st,126263,5124.6,3593.9,51
https://data.cityofchicago.org/resource/bynn-gwxy/row-rqq9-s46h~adpz,Chicago,2169.4,2001-01-01,51st,127952,4654.8,3675.0,51
https://data.cityofchicago.org/resource/bynn-gwxy/row-pnfv_6y7v-62ki,Chicago,2744.0,2001-02-01,Foster,183443,7803.5,4099.3,92
https://data.cityofchicago.org/resource/bynn-gwxy/row-w22h-ddez-jbrd,Chicago,0.0,2001-01-01,Westchester,11319,514.5,0.0,17
https://data.cityofchicago.org/resource/bynn-gwxy/row-dhnm_siur.46fj,Chicago,318.2,2001-04-01,Northwest Highway,40805,1716.0,794.7,68
https://data.cityofchicago.org/resource/bynn-gwxy/row-qite.nwpm-uxrn,Chicago,3832.6,2001-04-01,74th-75th,184874,6804.6,5703.4,75
https://data.cityofchicago.org/resource/bynn-gwxy/row-fdsg~vrc3-fd8w,Chicago,2518.9,2001-03-01,Addison,289472,11575.7,4946.1,152
https://data.cityofchicago.org/resource/bynn-gwxy/row-5kbz~q6ip.xxyz,Chicago,0.0,2001-02-01,South Damen,25878,1293.9,0.0,48
https://data.cityofchicago.org/resource/bynn-gwxy/row-t28x_ceed_2d9c,Chicago,11762.3,2001-04-01,Cottage Grove,643740,24309.3,18608.4,4
https://data.cityofchicago.org/resource/bynn-gwxy/row-2k8r-gzdp~5r8v,Chicago,355.7,2001-04-01,43rd,29973,1237.9,549.7,43
https://data.cityofchicago.org/resource/bynn-gwxy/row-z7ti-fjrp-7t5i,Chicago,5940.5,2001-01-01,Cicero,334903,12138.9,9536.3,54
https://data.cityofchicago.org/resource/bynn-gwxy/row-j8hv~p3yf~y9pi,Chicago,2076.3,2001-03-01,35th,162549,6190.3,3611.6,35
https://data.cityofchicago.org/resource/bynn-gwxy/row-esjv-issz~r976,Chicago,5758.9,2001-04-01,Division,291542,10961.1,8141.3,70
https://data.cityofchicago.org/resource/bynn-gwxy/row-2vrk.e7d2-5eix,Chicago,2316.9,2001-01-01,Foster,191196,7414.5,4123.2,92
https://data.cityofchicago.org/resource/bynn-gwxy/row-smuu.zt32-cywd,Chicago,0.0,2001-03-01,Pershing,49629,2255.8,0.0,39
https://data.cityofchicago.org/resource/bynn-gwxy/row-nttc~smw9_hnip,Chicago,0.0,2001-02-01,North Milwaukee,10814,540.7,0.0,56A
https://data.cityofchicago.org/resource/bynn-gwxy/row-ix6s~b9yi.kunn,Chicago,0.0,2001-01-01,Pershing,49492,2249.6,0.0,39
https://data.cityofchicago.org/resource/bynn-gwxy/row-x5fn-xgae_csdx,Chicago,0.0,2001-03-01,North Cicero/Skokie Blvd.,31781,1444.6,0.0,54A
https://data.cityofchicago.org/resource/bynn-gwxy/row-5hnz-9kf4-k88z,Chicago,0.0,2001-04-01,Sedgwick,52227,2487.0,0.0,37
https://data.cityofchicago.org/resource/bynn-gwxy/row-6t9z.y4xu_eipd,Chicago,0.0,2001-01-01,55th/Narragansett,24237,1071.8,164.4,55N
https://data.cityofchicago.org/resource/bynn-gwxy/row-h2tg~8wh5.2tqb,Chicago,1232.6,2001-02-01,Skokie,88429,3788.5,1932.1,97
https://data.cityofchicago.org/resource/bynn-gwxy/row-pbvv-4st3~r3vd,Chicago,0.0,2001-01-01,West Cermak,3186,144.8,0.0,25
https://data.cityofchicago.org/resource/bynn-gwxy/row-9e2t~8rkh.wtj2,Chicago,0.0,2001-03-01,Streeterville/Taylor,76560,3480.0,0.0,157
https://data.cityofchicago.org/resource/bynn-gwxy/row-2cqc.fc7c_3awq,Chicago,3014.3,2001-01-01,93rd-95th,160511,5787.1,4530.5,95E
https://data.cityofchicago.org/resource/bynn-gwxy/row-3qcy.j2px~2cp5,Chicago,5658.5,2001-02-01,Division,270554,10967.6,7142.3,70
https://data.cityofchicago.org/resource/bynn-gwxy/row-t22e_v6k2_kksh,Chicago,0.0,2001-03-01,Sedgwick,57598,2618.1,0.0,37
https://data.cityofchicago.org/resource/bynn-gwxy/row-yu9e-patf-gwyx,Chicago,0.0,2001-04-01,Halsted/95th,62117,2957.9,0.0,108
https://data.cityofchicago.org/resource/bynn-gwxy/row-k36e.9cxk.f4sc,Chicago,2549.1,2001-03-01,South Deering,161636,6091.2,3486.8,27
https://data.cityofchicago.org/resource/bynn-gwxy/row-ahmg_v52j.3nw7,Chicago,0.0,2001-01-01,Harrison,121097,5504.4,0.0,7
https://data.cityofchicago.org/resource/bynn-gwxy/row-s9yw_ggvw.qsu9,Chicago,3431.3,2001-02-01,South California,250835,10951.8,4518.5,94
https://data.cityofchicago.org/resource/bynn-gwxy/row-qi6d_xnaw.8kwk,Chicago,0.0,2001-03-01,Main/Emerson,10875,494.3,0.0,202
https://data.cityofchicago.org/resource/bynn-gwxy/row-c5ab_je6j_pr3z,Chicago,4971.4,2001-03-01,Archer,402652,15564.3,8070.4,62
https://data.cityofchicago.org/resource/bynn-gwxy/row-8tp8_iuh8.2txg,Chicago,8400.0,2001-01-01,Belmont,529774,19856.3,12733.9,77
https://data.cityofchicago.org/resource/bynn-gwxy/row-nimv.87ms.rtcb,Chicago,2458.6,2001-04-01,South Deering,146033,5650.2,3771.7,27
https://data.cityofchicago.org/resource/bynn-gwxy/row-rr77~y935.f7nk,Chicago,0.0,2001-01-01,Dodge,31798,1445.4,0.0,204
https://data.cityofchicago.org/resource/bynn-gwxy/row-yuur-pcx7~zjv2,Chicago,2933.8,2001-03-01,Michigan/119th,156025,5394.1,5124.0,119
https://data.cityofchicago.org/resource/bynn-gwxy/row-9ngc~hexw_id5n,Chicago,7769.3,2001-04-01,Blue Island/26th,400659,15104.8,11153.2,60
https://data.cityofchicago.org/resource/bynn-gwxy/row-r2wu~7x7x_y29k,Chicago,8935.2,2001-02-01,Madison,551849,23086.4,13594.9,20
https://data.cityofchicago.org/resource/bynn-gwxy/row-vwqb~ezyy_inz5,Chicago,3835.8,2001-03-01,47th,239264,8657.9,6689.2,47
https://data.cityofchicago.org/resource/bynn-gwxy/row-v5cw_vg4b~2ir9,Chicago,462.8,2001-03-01,East 103rd,57722,2358.1,798.5,106
https://data.cityofchicago.org/resource/bynn-gwxy/row-5i8i_vewk.f3i8,Chicago,1586.4,2001-03-01,South Halsted,93228,3286.8,2914.5,8A
https://data.cityofchicago.org/resource/bynn-gwxy/row-rf2w_rkxj-59tc,Chicago,3336.4,2001-02-01,Montrose,223386,9341.3,5803.6,78
https://data.cityofchicago.org/resource/bynn-gwxy/row-hptx~fkp6-mfey,Chicago,3490.7,2001-01-01,47th,220680,8069.8,6422.7,47
https://data.cityofchicago.org/resource/bynn-gwxy/row-vvkc~tiah.3zrx,Chicago,6068.6,2001-04-01,87th,412772,16133.1,10908.4,87
https://data.cityofchicago.org/resource/bynn-gwxy/row-qkai.bkwe-ycsi,Chicago,2024.0,2001-02-01,Wilson/Michigan Express,196929,8682.0,3798.2,145
https://data.cityofchicago.org/resource/bynn-gwxy/row-rs96.gjfz_t8bp,Chicago,274.5,2001-03-01,Northwest Highway,41719,1681.2,726.9,68
https://data.cityofchicago.org/resource/bynn-gwxy/row-3mru~bxcz~igqw,Chicago,2596.9,2001-04-01,West 95th,140800,5229.4,4499.5,95W
https://data.cityofchicago.org/resource/bynn-gwxy/row-z6uj~gfke-5sjg,Chicago,3821.1,2001-04-01,Montrose,240427,9323.1,6384.2,78
https://data.cityofchicago.org/resource/bynn-gwxy/row-g5cj~67qn-mt4n,Chicago,368.7,2001-03-01,43rd,33863,1308.1,722.0,43
https://data.cityofchicago.org/resource/bynn-gwxy/row-izqj.c7ga~qzgv,Chicago,2918.6,2001-03-01,Damen,241049,9353.5,4719.6,50
https://data.cityofchicago.org/resource/bynn-gwxy/row-vid5-kpbm_9aka,Chicago,7917.8,2001-02-01,Jackson Park Express,467758,19337.2,12335.8,6
https://data.cityofchicago.org/resource/bynn-gwxy/row-fsja-euh6-aaht,Chicago,0.0,2001-01-01,Madison/Roosevelt Circulator,5410,245.9,0.0,127
https://data.cityofchicago.org/resource/bynn-gwxy/row-f5d5_yqw2.pgxe,Chicago,0.0,2001-02-01,North Harlem,7673,360.1,117.7,90N
https://data.cityofchicago.org/resource/bynn-gwxy/row-ytxh_amb5.atqc,Chicago,7651.3,2001-03-01,Kimball-Homan,566396,21323.3,13335.5,82
https://data.cityofchicago.org/resource/bynn-gwxy/row-rgkh.gz66.yix5,Chicago,5794.3,2001-04-01,Stony Island,322687,12183.6,9465.0,28
https://data.cityofchicago.org/resource/bynn-gwxy/row-4ccv_864z~gprt,Chicago,855.9,2001-01-01,Cermak Express,8991,0.0,1177.9,X21
https://data.cityofchicago.org/resource/bynn-gwxy/row-4iab.nwgv_5zcd,Chicago,62.6,2001-03-01,U. of Chicago/Kenwood,22245,982.4,76.3,172
https://data.cityofchicago.org/resource/bynn-gwxy/row-4hjz-i4wa-ua49,Chicago,0.0,2001-04-01,West Cermak,9999,476.1,0.0,25
https://data.cityofchicago.org/resource/bynn-gwxy/row-wkky~q4v4~3qvn,Chicago,16717.4,2001-02-01,Ashland,784087,31183.8,23385.3,9
https://data.cityofchicago.org/resource/bynn-gwxy/row-nxt7~m4ia~rxee,Chicago,4781.0,2001-01-01,Cermak,218216,7423.7,7747.2,21
https://data.cityofchicago.org/resource/bynn-gwxy/row-r7qy.nrum-vvf5,Chicago,0.0,2001-04-01,59th/61st,102399,4436.6,2307.4,59
https://data.cityofchicago.org/resource/bynn-gwxy/row-ivnh_iztc.cm4g,Chicago,2795.5,2001-01-01,74th-75th,188676,7081.7,4725.3,75
https://data.cityofchicago.org/resource/bynn-gwxy/row-9j5e~ysyc-2x4e,Chicago,354.8,2001-01-01,43rd,34213,1351.0,679.3,43
https://data.cityofchicago.org/resource/bynn-gwxy/row-zizu.bfbi-df6b,Chicago,0.0,2001-01-01,North Harlem,7412,318.9,98.7,90N
https://data.cityofchicago.org/resource/bynn-gwxy/row-yqx4~nsrs~ahdz,Chicago,935.1,2001-01-01,Vincennes/111th,95661,3874.0,1439.3,112
https://data.cityofchicago.org/resource/bynn-gwxy/row-4hd2.qhek-ice3,Chicago,652.2,2001-01-01,South Chicago,95218,3823.5,1960.2,30
https://data.cityofchicago.org/resource/bynn-gwxy/row-n8sg-ydt2~6g4n,Chicago,0.0,2001-01-01,Wentworth,85655,3893.4,0.0,24
https://data.cityofchicago.org/resource/bynn-gwxy/row-jy2y-rxm8.vryi,Chicago,7612.3,2001-02-01,North,389332,15783.4,10803.7,72
https://data.cityofchicago.org/resource/bynn-gwxy/row-hk2w_ypk3.s45k,Chicago,0.0,2001-02-01,Main/Emerson,10294,514.7,0.0,202
https://data.cityofchicago.org/resource/bynn-gwxy/row-fs8y.tfd5-x9z3,Chicago,0.0,2001-03-01,55th/Narragansett,25869,1138.3,165.4,55N
https://data.cityofchicago.org/resource/bynn-gwxy/row-tug5~wd2b_y76k,Chicago,1167.5,2001-03-01,Peterson,114648,4466.4,2343.3,84
https://data.cityofchicago.org/resource/bynn-gwxy/row-jsws.xj8w_87ji,Chicago,2818.2,2001-02-01,Damen,204453,8839.3,4098.7,50
https://data.cityofchicago.org/resource/bynn-gwxy/row-82s5_7m6z_u78e,Chicago,7177.1,2001-02-01,67th-69th-71st,362682,14717.0,9908.3,67
https://data.cityofchicago.org/resource/bynn-gwxy/row-mpm4~kn4r.imxj,Chicago,12550.0,2001-02-01,Sheridan,600416,24656.8,14270.0,151
